Registrace,Věk,Id,Evidenční číslo,Jednotka,Typ jednotky,Typ členství,Rok vstupu
2017,13,13E9F1A1E8056AE54ECEB627DD00D47C,724.06.052-7,Antares,Oddíl,Řádné,2008
2017,5,3D518F4DA3136B0116DA57F0499DF5C4,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2016
2017,8,E8CFED56F308FD034A13F2657DDE58DC,724.06.052-1,Světlušky,Oddíl,Řádné,2012
2017,16,F93FAAA1951379345D1679B2AB59F89A,724.06.051-6,Albion,Oddíl,Řádné,2008
2017,11,1BE494FC1119FF7502E3885548655A19,724.06.052-7,Antares,Oddíl,Řádné,2012
2017,13,8383F5145D7D8DDC2716FC03F67A08FF,724.06.052-5,Medvědice,Oddíl,Řádné,2010
2017,8,C2DAED35F2FC927F68B03CBE5A8A4608,724.06.052-1,Světlušky,Oddíl,Řádné,2017
2017,6,9DF64591E3FAA523B3FB60960C1F2682,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2017
2017,8,0B49ACECB97A680FCA01390FC5B8D38B,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2017,10,243B7585A0B38A46DB033883AFE734A6,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2017,13,7B40E2FDE05D0C5A8F2931CBA5E1E3E7,724.06.052-5,Medvědice,Oddíl,Řádné,2012
2017,9,082CC41FA4E0CFCB58C6AD7F3C170113,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2017,7,A98518A07C3EC72CB8FBB53717104BA3,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2017,10,A8AB0B86418A4988245A91A5152CD872,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2011
2017,12,906B66B984F2FA57646154F365DDF9DD,724.06.052-7,Antares,Oddíl,Řádné,2012
2017,8,1D331CE54D381B62098E0654798224A0,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2017,8,C4F9067D107049F63F702952A6825533,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2012
2017,17,D6396B071F22442E26DD9AAD35FD993B,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2017,30,285C5297E3371E04C927341E966E9293,724.06.051-2,Slůňata,Oddíl,Řádné,2015
2017,14,B2F4A6EECBBE13EB76E06956EE973CA2,724.06.052-5,Medvědice,Oddíl,Řádné,2014
2017,10,0424E8F9F5C58D4CE7F41B4F6728DE64,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2017,13,660237711F4F0478D3A98D3D5315FE39,724.06.052-5,Medvědice,Oddíl,Řádné,2016
2017,11,7F8EB4089AB87BFF17C3A481A9C06772,724.06.052-7,Antares,Oddíl,Řádné,2017
2017,7,6ACED8E5F98B34F1B47976F6773A1F87,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2017,22,564407A9D2D4CDEEC8834BF20F28CC80,724.06.051-6,Albion,Oddíl,Řádné,2000
2017,18,822C26AC48B36CD9E8A236FC9EA7E85A,724.06.052-5,Medvědice,Oddíl,Řádné,2005
2017,14,0B332DD747F7FC5AA75063A41BFB121C,724.06.052-7,Antares,Oddíl,Řádné,2015
2016,12,2ADD97F0A8E21F792C3DD9751584B0B1,724.06.052-7,Antares,Oddíl,Řádné,2012
2016,14,7093CDD06A9C8C819002A0C83F931DAA,724.06.052-5,Medvědice,Oddíl,Řádné,2010
2016,20,BCB50BD9B7399CED49E5B7A24E488869,724.06.052-5,Medvědice,Oddíl,Řádné,2001
2016,5,73AF3D0EA85E8C4BA21194ADF0CEB4AD,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2014
2016,34,1083BD8A6F785117D1EFF1460D4F9FE8,724.06.051-2,Slůňata,Oddíl,Řádné,2015
2016,10,E4BC7591C0A2597852E189F8D9014E45,724.06.052-1,Světlušky,Oddíl,Řádné,2012
2016,13,54570A2CBCB7FE9D689D8B2C08B8FC63,724.06.052-5,Medvědice,Oddíl,Řádné,2012
2016,10,AEC4035FD592BA0B135AC545A3EC67D0,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2016,18,CDC56EDA72C5A54CC76078F1E1E853E0,724.06.052-1,Světlušky,Oddíl,Řádné,2015
2016,19,636F3D996033A00393C60EEC4FFC9579,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2016,21,5D73BAC44647B644B065F39D03004FEF,724.06.052-5,Medvědice,Oddíl,Řádné,2001
2016,8,26E911628F6C0352B8D8565C25FD83C0,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2016,13,BB5004E2916583550889A7CD77D8A034,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,10,9B9D81AE78D8D2BB50D8F6AE1C637607,724.06.052-1,Světlušky,Oddíl,Řádné,2012
2016,9,561D219CC84211ABCECA9A901606F62F,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2016,11,12B5936221180A3FE0B8CD502720ADCB,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2016,6,5EDC6C6C92EB772973000D8D5519AFD4,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2015
2016,6,369D481CBF2C2A9CE840C854B482CDAB,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2014
2016,5,D89CB3CA370337F5F9D4864D3C7ABF84,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2014
2016,19,9946027C1A95AACE7CDAA60B67936C33,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2016,4,3C244B746DD2B10D2D60C88DD8C65EC5,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2015
2016,7,8105CB7170A457CAED7C7D87E86440FF,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2016,11,727F25A737C1F19D2A08748E523E9BA4,724.06.052-7,Antares,Oddíl,Řádné,2012
2016,13,70FB7215D977CFDAD0A89D39A6351485,724.06.052-7,Antares,Oddíl,Řádné,2009
2016,12,835BEA7AE990537235E14607DE371345,724.06.052-5,Medvědice,Oddíl,Řádné,2014
2016,10,77F17DBE73A685FD25BCC1777E4A842E,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2016,6,20BE086CE60ACC74BF5D0AFC4C8789BE,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2015
2016,13,23DFEAA7CB8527BFDBEB9843E799E02E,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2016,8,D2401F9F5FC0207C46FD67574E72E11B,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2016,8,FE5564C46356DAD47205A17FDCE03FF1,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2014
2016,20,13EBF0DB2B5BBD7340EC21917BB4FE7D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2004
2016,6,9B2A31AD880AB2D457C0A141A82F65AD,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2016,6,1AFC932AFE1E3059F0142168A16A9BF1,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2016,18,227CFA111FC65A49867448B71E261705,724.06.052-1,Světlušky,Oddíl,Řádné,2003
2016,19,B587BB7C393406E3E32355D7ACBCE466,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2016,21,38A5DE702346C34A0BEED524679C85D9,724.06.051-6,Albion,Oddíl,Řádné,2000
2016,34,B3D820CEE4E9FF914C85FCF66BBE4BEE,724.06.051-2,Slůňata,Oddíl,Řádné,2013
2016,6,BDA90AA65CDDB31735C08C4D4232B912,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2013
2016,36,6D354B0029F6DBD61A78BA5BAB16B2F7,724.06.051-6,Albion,Oddíl,Řádné,1990
2016,7,A7BFA17BA13EFB4DCF6ECE11A014D7E0,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2016,7,30D1E2E23483A4B6B56122280A068A1A,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2016,6,8E5A5E1F0A3353799CC30AC1DF948B43,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2014
2016,15,7936BF7E2509ECB068EA9F91F27A9A15,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2009
2016,20,50F9C36AB149A69080A139DBDF58FEC9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2016,14,09499EFB1F7C52F0A674ABDF82F7F71A,724.06.052-5,Medvědice,Oddíl,Řádné,2007
2016,19,09059728C10EA6BB4DCC0876D63E5C01,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2016,23,C4559E2019E902244D2ECD859DCE94B5,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2016,10,C85BC2134634FC0DF1AEAE4799EAC579,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2016,18,B2EEC20C8634698C146740C706DD2B08,724.06.052-5,Medvědice,Oddíl,Řádné,2004
2016,24,EA2FFD50E48CDC1016721776FDE1EC65,724.06.051-6,Albion,Oddíl,Řádné,2000
2016,19,AC984E03C6B44EE370DD36145274E21D,724.06.052-1,Světlušky,Oddíl,Řádné,2009
2016,13,E1DB50FA8131583EF4A127195CB87669,724.06.052-5,Medvědice,Oddíl,Řádné,2006
2016,14,0C293C32E86C81AF49AD85729DD7636E,724.06.052-5,Medvědice,Oddíl,Řádné,2006
2016,11,B9B44F05616F50F7C0A18207242894B4,724.06.052-1,Světlušky,Oddíl,Řádné,2013
2016,14,B4F94F714F9CF79E083506590C3FC8F9,724.06.052-5,Medvědice,Oddíl,Řádné,2014
2016,12,5B5C25D7E3414C8573C2C3A12BA0D1FC,724.06.052-7,Antares,Oddíl,Řádné,2009
2016,8,810434B9CAD8F283BBEAEFF345849B1B,724.06.052-1,Světlušky,Oddíl,Řádné,2012
2016,6,E91547293E29ABFDC07AC41F1E823010,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2012
2016,11,9E74B4DFE7E19D1751C873E34E0E3310,724.06.052-5,Medvědice,Oddíl,Řádné,2016
2016,15,3E462EA9F419A51F1CC7D98AED5500DA,724.06.051-6,Albion,Oddíl,Řádné,2009
2016,11,FE3F01B2DD90CAB26DE3E46EC3E6C84A,724.06.052-7,Antares,Oddíl,Řádné,2010
2016,8,15CD60F07E7D22AE3EFD33C99BB166BF,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2016,19,556ADA850DE349A24E144CD30EAD09D8,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2016,48,EAE5C059BC158537BD9D7640080B4F50,724.06,6. středisko Zlín,Středisko,Řádné,1990
2016,18,4EFD87DCB1F4702DD98A3DD070FF77FA,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2006
2016,14,A781D18FA459875E58EBCE9AF3319ED5,724.06.052-5,Medvědice,Oddíl,Řádné,2013
2016,14,6F32CA1DE06D03C6B70CCFEC24EA3CCA,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2016,5,0571EE0C54D71ED6E168FA454AC7F29D,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2014
2016,18,BC87ABE5F9F8441761A262A95FE2E767,724.06.052-7,Antares,Oddíl,Řádné,2004
2016,7,C79B265E3261B91CCA7BA7AF78E96BB1,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2016,28,73C9D975BCD66F5013F89B2BF6526E87,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2000
2016,5,5C6E08158725393C3E310AEC2AC4979D,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2014
2016,5,5A2D6BF3ECA7F336CB0BABFBE55F9F1A,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2015
2016,4,0D19DB924B1ACEF67240C7A2924A850F,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2015
2016,9,4EF6515410D8F1F856E65BA68D5270AB,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2016,14,3F0C40E107C2BF2E0CF3BFCFE4F4AC40,724.06.051-6,Albion,Oddíl,Řádné,2007
2016,12,D6FF010C8155DC58B953A6029E556BA3,724.06.052-7,Antares,Oddíl,Řádné,0
2016,14,C1AC5DF1894A4DABAA5F9A996C30DB69,724.06.052-5,Medvědice,Oddíl,Řádné,2015
2016,9,89A3A66A033CAEF293A6C3DFC985CBC3,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2010
2016,7,D43049C0F3A19C1DB8AF5BD86B67908B,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2016,12,B31CD40CAF5B86CD54F23B1F6CE5A74C,724.06.052-7,Antares,Oddíl,Řádné,2009
2016,15,5E4442ACE0FEFFDF397597FF24E96DEC,724.06.051-6,Albion,Oddíl,Řádné,2010
2016,41,DCC9052A69AD24DF969AF2705589AC0C,724.06,6. středisko Zlín,Středisko,Řádné,1990
2016,6,9F7FC76FD3CA79F79BD008EA5F433ECF,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2015
2016,15,DC0F23D50E5DEA83D79CAF4F1929FD19,724.06.051-6,Albion,Oddíl,Řádné,2007
2016,21,1970AB8BEF68AE8F2EB4585690043453,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2002
2016,19,FFC1BE218D761F5DE97807EB01DAB3E2,724.06.052-1,Světlušky,Oddíl,Řádné,2000
2016,13,8022140121C36C99D3442871E77AAACF,724.06.052-7,Antares,Oddíl,Řádné,2009
2016,7,8A5C5184CFB4D068DD88F4E47E9BB3EC,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2016,7,C426B5263513AC85EDB5CB54E3586175,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2012
2016,11,9F40D14B114479D5A323BC4FFB12E5E6,724.06.052-7,Antares,Oddíl,Řádné,2009
2016,16,DF504414A3BF411D2E0ADDA3A3B8A110,724.06.051-6,Albion,Oddíl,Řádné,2011
2016,8,3FAA43F3BAC68119F25DCB7AB8F5F5F4,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2016,28,5910998B86FEE80DD4FA769C1CA854C3,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2006
2016,44,F2EFEF25F30945E5DDAB6069AC9866D8,724.06.051-2,Slůňata,Oddíl,Řádné,2014
2016,12,D496BA13D2F249DB7C6F48A03C6CFEFB,724.06.052-5,Medvědice,Oddíl,Řádné,2010
2016,14,F0CD17C536B35D32219430496DD88F06,724.06.051-6,Albion,Oddíl,Řádné,2006
2016,12,B0AE41CBAB9F79BBA717BB389FE7D589,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,14,AC9ADD9A04E28BE9CD5F593867D23379,724.06.051-6,Albion,Oddíl,Řádné,2008
2016,12,C86D74F304D2820AEB089B99F9CF5767,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,12,973912251167FAAE941767B03FF413AC,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,15,A5F4822BC647B71C79F1DB9C26297512,724.06.051-6,Albion,Oddíl,Řádné,2007
2016,17,0D962609FAD70C49D5CC868B2AC53A5C,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2008
2016,29,390FE7822C9E58B5ADF2D1F78BD3BECB,724.06,6. středisko Zlín,Středisko,Řádné,2000
2016,21,A33E222CB4C3BC79FC6849BC8782CD13,724.06.052-7,Antares,Oddíl,Řádné,2000
2016,7,7A704A06A1C3F4064F0E0EDA53656FB3,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2016,10,2F3A2A6AA59D0BD56A330E5CA6EA88E2,724.06.052-5,Medvědice,Oddíl,Řádné,2015
2016,17,D8079AD25FF7805DC87E295CCBEFE0BC,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2007
2016,9,266AC8246C1DFED89AFC96B476AC9876,724.06.052-1,Světlušky,Oddíl,Řádné,2013
2016,11,6F786643FDA7B31715862AF756EB934D,724.06.052-5,Medvědice,Oddíl,Řádné,2013
2016,15,36144994B690D8EF4898D569DD7AF540,724.06.052-5,Medvědice,Oddíl,Řádné,2014
2016,16,CE83FE1CA43324E37BE7886B630E6B52,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2016,14,18F8BE240F5C490CBD4506AE0B8022BD,724.06.051-6,Albion,Oddíl,Řádné,2008
2016,15,D0D6EFF837690A1E607868059A8B81AD,724.06.051-6,Albion,Oddíl,Řádné,2015
2016,11,5BA0221E875CCDEBC9B0ADBF12AC62E9,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2016,9,9E8C25EB662ED1BCB50746386D705BA5,724.06.052-1,Světlušky,Oddíl,Řádné,2015
2016,32,C9CA1545FBA1918CC36009B28EFB9D3B,724.06.051-2,Slůňata,Oddíl,Řádné,1990
2016,5,D28093A2AD241277ABC58FFB560AA937,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2014
2016,7,53E87A9F9D45582E388D23230884AE23,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2016,15,BDD60B2613CA40A9C0F956CB8CE17187,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2016,13,B6CB478977A4FEDF45CA95C032EB79C9,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2016,31,C0289D2B2B0D4CC655F75BA9B7AAB681,724.06.051-2,Slůňata,Oddíl,Řádné,1990
2016,10,0C38EA675090E969B991DF11A9159057,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2011
2016,8,DE4097A719AAB1BE062C20A1DABB6BF2,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2011
2016,10,F4767E2B7D7552F8D8CB539EA437E1C8,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2016,16,5F5860AF014CF1A1A863B3100770FD81,724.06.052-7,Antares,Oddíl,Řádné,2014
2016,12,7C3A7E18B3D01DB9D2BD39D2327D68B3,724.06.052-5,Medvědice,Oddíl,Řádné,2011
2016,10,7EE30F41CE4DBEE97A01E3D731D56E7E,724.06.052-7,Antares,Oddíl,Řádné,2013
2016,8,A6683B6135C5CCAC2F121B7B7290799F,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2016,19,3144C590E372BEC07D2580CB49B551BF,724.06.051-6,Albion,Oddíl,Řádné,2011
2016,17,74DDAAD55C6F71CB4D235F9F59555FA9,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2016,20,344437E0D90F424809E0D7E6CB5CCC1B,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,10,BCA9F3CCDD74DA1D2780958B9A68F44D,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2016,11,11A8E9F96EBB09FE69C205BAE85EF3C8,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2016,13,07F6D33DCA1CF6065F438ACBD8A70406,724.06.052-7,Antares,Oddíl,Řádné,2009
2016,44,9AC8D4A8857714B5DABC02855E1EC538,724.06,6. středisko Zlín,Středisko,Řádné,2000
2016,8,A3730BA5A93E05C22BA606FEED18202B,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2012
2016,12,ADDCDBD14E419533E4B262167F8EDE66,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,10,D3D7BB724E6EB1B8328103FA16EC96C9,724.06.052-7,Antares,Oddíl,Řádné,2009
2016,12,25A0C61623773383E75A58E5709CD02F,724.06.052-7,Antares,Oddíl,Řádné,0
2016,22,35DBCE4DBB0661190F689D10BAB541C5,724.06.052-7,Antares,Oddíl,Řádné,2004
2016,12,A6B5017ADA005FDA256C34DEFB1AC207,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,10,CA268E54D944CE3AB1782264DA74248B,724.06.052-1,Světlušky,Oddíl,Řádné,2012
2016,12,2AE139ED74947BA1DAB54EA98A3625AD,724.06.052-5,Medvědice,Oddíl,Řádné,2011
2016,10,46CCE657C60707ACFEDEA09497B1CC16,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2016,13,C7EA59025D5E64E69C63C320F2E06540,724.06.052-5,Medvědice,Oddíl,Řádné,2010
2016,7,BD2FC553CE19D75699CFF8A4C6E425F7,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2016,5,88E58A00A7E36A1AB337E11B4FE93DE9,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2014
2016,5,E1D0E0E7A26875633F4AC0CA67B4D8E0,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2014
2016,13,04797B2BD241D72CF976C30C6DD77AEC,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,16,F3291D97A064D48EDFC877C5AEBCE373,724.06.051-6,Albion,Oddíl,Řádné,2014
2016,8,38241DFCB520A0C416E75A121EB4A5EF,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2016,11,636EEB2CEF3963F2C00E3CF57442938F,724.06.052-5,Medvědice,Oddíl,Řádné,2011
2016,8,02E8DC510FCB126B2E7987BB7C4871E5,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2016,10,DDEEB432A7ABC5F5B704E7642CDD3D4F,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2016,15,EBB445CF030D66FFD7066F0DCEE48F3D,724.06.051-6,Albion,Oddíl,Řádné,2009
2016,27,93168D149532F648A479CCFC70EC1E67,724.06.051-6,Albion,Oddíl,Řádné,2014
2016,20,3EAEB5F64DE951D65C394AF68E153827,724.06.051-6,Albion,Oddíl,Řádné,2002
2016,14,A85318F45B4D984D38FAA11DE09E5852,724.06.052-7,Antares,Oddíl,Řádné,2007
2016,12,2EFD6A7F8E947C225E021B9525050677,724.06.052-5,Medvědice,Oddíl,Řádné,2008
2016,9,9F9AD78576E6DBB4894DB09588C669C5,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2010
2016,6,F5B0C86C4D3035C5700EB830AADB053C,724.06.052-1,Světlušky,Oddíl,Řádné,2013
2016,42,7D51D351C22896CF8E3D4FDBC5140CD8,724.06,6. středisko Zlín,Středisko,Řádné,2000
2016,6,FE33B590525396C10523734780EA3631,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2014
2016,11,8849215DA1DF5057BF9C5AEA5B351BED,724.06.052-5,Medvědice,Oddíl,Řádné,2008
2016,6,182C67CE15BCE5CF437D929ADD2A702A,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2014
2016,12,062EA598376112699749A03A6CB564F9,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,13,8F0E02EDC86E965EAF2505CEFBB6D9EF,724.06.052-5,Medvědice,Oddíl,Řádné,2015
2016,15,9B9705F54DE1AA138EB30654484D3985,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2016,8,4E91F4AD0D7626E2CB68C060B429234A,724.06.052-1,Světlušky,Oddíl,Řádné,2015
2016,7,93EF86EE9235E32AE8C4A4C19C267BE6,724.06.052-1,Světlušky,Oddíl,Řádné,2013
2016,14,90CAB7C98A2C1685A27D0CC8FB0347D7,724.06.052-5,Medvědice,Oddíl,Řádné,2014
2016,5,FA8ECC3806685DE041E5AF9751918A72,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2015
2016,20,B51A74064617DBAF1B0412217F9E7981,724.06.052-7,Antares,Oddíl,Řádné,2000
2016,9,E148C94D8E2FF3BE96B7C2E9A0D23EBB,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2016,12,48D830277DF426657DE3E59229CE12D4,724.06.052-5,Medvědice,Oddíl,Řádné,2008
2016,6,BFB755E9AF656CBE0BD9949F18A8A65C,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2012
2016,5,5141D09AB2620C764DC2438CFC89072A,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2015
2016,12,21F520F4AE49440C8E2C50E48048C228,724.06.052-5,Medvědice,Oddíl,Řádné,2013
2016,10,FF542935B20D46B883A98A345A537D35,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2016,13,D1E70C261563310CBC3EE27BF1BB4CE0,724.06.052-5,Medvědice,Oddíl,Řádné,2007
2016,27,0B3023022E3B7FCE69401B51975CA74A,724.06.052-7,Antares,Oddíl,Řádné,2000
2016,7,CBC85E7CB876D3599942F5476B353B1E,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2016,8,7AA5D156BCD13AC1BDC173D99F76E2F3,724.06.052-1,Světlušky,Oddíl,Řádné,2010
2016,9,C38C10A86B01CC73C784EE52A76A59BE,724.06.052-1,Světlušky,Oddíl,Řádné,2016
2016,8,72C4713E14AAA75159843D88D45B9CDA,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2016,10,2B81E47B80FF693617FDDA625F614560,724.06.052-1,Světlušky,Oddíl,Řádné,2014
2016,13,9B7C40D86DF84A1C71AF9007D82328F6,724.06.052-7,Antares,Oddíl,Řádné,0
2016,10,99DDFBAF811F4EB2BAB4DB8289F8BA22,724.06.052-7,Antares,Oddíl,Řádné,2009
2016,6,6E0B8FE2261109AEB500613244B197AF,724.06.051-2.2,Úterý-Plaváčci,Družina,Řádné,2015
2016,10,E48D56D90FC95C34592A278DC384D414,724.06.052-1,Světlušky,Oddíl,Řádné,2011
2016,16,09D4AAEA69B9A421F7A140A0B9136E3E,724.06.052-1,Světlušky,Oddíl,Řádné,2008
2016,16,644ADBA0913183DF6429F6C43C494216,724.06.052-7,Antares,Oddíl,Řádné,2015
2016,19,E1E97902EDFC14287FA876D8A8900B2C,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,17,E9F1CC36B9D7226BDD7E120958118B70,724.06.052-5,Medvědice,Oddíl,Řádné,2009
2016,5,ABB012BE66C9A8FAE77A6B21BAB9832D,724.06.051-2.1,Čtvrtek-Čtvrtky,Družina,Řádné,2015
2016,9,3EEA1BDBB9C968F40117D108AAD70FAA,724.06.052-1,Světlušky,Oddíl,Řádné,2013
2016,25,8008B582325ED34BE3FEB5FA8E12A9FD,724.06.051-6,Albion,Oddíl,Řádné,2000
2016,18,DC3A18BACADE570B0E7C6131B68CEA26,724.06.052-7,Antares,Oddíl,Řádné,2008
2016,10,78C3BAE703576B2E739BB0FFD67A3C83,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2016,7,6A704BB3C3644A9A2EE6660C31C9885A,724.06.052-1,Světlušky,Oddíl,Řádné,2013
2016,24,76ED90244F89B6877B6D0BD67E558767,724.06.051-2,Slůňata,Oddíl,Řádné,1999
2016,17,696112740977532B1598B15D9CD7A67F,724.06.052-7,Antares,Oddíl,Řádné,2011
2016,7,C8C59674C6E38D8EDE24933747F98701,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2012
2016,26,B1EDDF4A47856900A5494439A1897118,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2013
2016,12,B22409F6480BE960A0097320E500D034,724.06.052-5,Medvědice,Oddíl,Řádné,2014
2016,9,F31C8DA29C7F562623A0B36BCCD08BCE,724.06.052-1,Světlušky,Oddíl,Řádné,2013
2016,14,DE878C8FF351F231C3C91D727DD6099F,724.06.051-6,Albion,Oddíl,Řádné,2007
2016,19,1572B198C1FF9F39BB69278801F1CE3B,724.06.052-5,Medvědice,Oddíl,Řádné,2002
2016,12,962DF81D765BA23DA6965E5EE034AA81,724.06.052-5,Medvědice,Oddíl,Řádné,2013
2016,16,9085D30A1119048961F2BBF56718C7D4,724.06.051-6,Albion,Oddíl,Řádné,2013
2016,7,BFAB59DB50BAE43FF57EEA3D805EB9F3,724.06.051-3,51. oddíl Vlčata,Oddíl,Řádné,2015
2016,19,BFB32041FCCBE89A5E64DBEF4FB4A686,724.06.052-7,Antares,Oddíl,Řádné,2014
